Currency,Asks MEXC,Bids MEXC,Asks GateIo,Bids GateIo,Asks HUOBI,Bids HUOBI,Asks Ascendex,Bids Ascendex
LTC,83.82,83.81,83.89,83.87,83.86,83.84,u,u,Ask:GateIo/Bid:MEXC: 0.095%,Ask:HUOBI/Bid:MEXC: 0.059%,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.059%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
STRD,u,u,u,u,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
TRIBE,u,u,0.304,0.2973,0.3019,0.29,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 4.827%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
SCRT,0.5754,0.5749,0.5783,0.5754,0.579,0.5737,u,u,Ask:GateIo/Bid:MEXC: 0.591%,Ask:HUOBI/Bid:MEXC: 0.713%,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.801%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
DEXE,u,u,2.8225,2.8061,2.8104,2.7992,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.832%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
DHX,u,u,4.1219,4.111,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
CEL,0.2664,0.2661,0.26612,0.26547,0.2707,0.2643,u,u,Ask:MEXC/Bid:GateIo: 0.350%,Ask:HUOBI/Bid:MEXC: 1.728%,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 1.970%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
RLC,1.7671,1.767,1.7713,1.7659,1.7676,1.7648,u,u,Ask:GateIo/Bid:MEXC: 0.243%,Ask:MEXC/Bid:HUOBI: 0.130%,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.368%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
PLA,unavailable,unavailable,0.2032,0.202,0.2029,0.2019,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.643%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
ANT,3.005,3.004,3.0078,3.0047,3.007,3.0051,u,u,Ask:GateIo/Bid:MEXC: 0.126%,Ask:HUOBI/Bid:MEXC: 0.099%,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.089%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
MIM,u,u,u,u,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
RDNT,u,u,0.38646,0.38576,0.39,0.3844,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 1.099%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
FXS,u,u,7.498,7.482,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
POLYX,0.1726,0.1723,0.1731,0.1727,0.1733,0.1728,u,u,Ask:GateIo/Bid:MEXC: 0.464%,Ask:HUOBI/Bid:MEXC: 0.580%,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.347%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
CANTO,0.23,0.229,0.22979,0.22672,u,u,u,u,Ask:MEXC/Bid:GateIo: 1.446%,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
WAXL,u,u,0.58926,0.58835,0.58201,0.5803,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 1.544%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
KNC,u,u,0.6587,0.6554,0.6576,0.657,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.335%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
METIS,u,u,28.242,28.222,28.5714,28.3338,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 1.238%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
BORA,u,u,0.17066,0.16867,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
ALICE,u,u,1.4639,1.4579,1.4603,1.4597,1.468,1.4499,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.287%,Ask:GateIo/Bid:Ascendex: 0.965%,Ask:HUOBI/Bid:Ascendex: 0.717%
MC,u,u,0.26244,0.26162,0.2637,0.2589,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 1.367%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
EVER,u,u,0.051434,0.051433,0.0515,0.0512,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.457%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
HOOK,u,u,1.62118,1.61812,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
HFT,u,u,0.50817,0.50744,0.5082,0.5073,0.5102,0.5055,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.171%,Ask:Ascendex/Bid:GateIo: 0.543%,Ask:Ascendex/Bid:HUOBI: 0.571%
ERG,u,u,1.5332,1.531,1.5453,1.5309,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.934%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
SLP,u,u,0.0024413,0.0024356,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
SGB,u,u,0.008257,0.008221,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
MSOL,u,u,24.595,24.009,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
MRS,u,u,u,u,1.5369,1.4878,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
FLEX,u,u,u,u,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
C98,u,u,0.21629,0.21588,0.2161,0.2159,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.180%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
LOCUS,u,u,u,u,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
MLK,u,u,0.34283,0.33555,0.3444,0.3393,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 2.637%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
ZEN,8.79,8.789,8.801,8.784,8.7989,8.7909,u,u,Ask:GateIo/Bid:MEXC: 0.136%,Ask:HUOBI/Bid:MEXC: 0.112%,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.169%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
COTI,u,u,0.07621,0.07606,0.0747,0.0744,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 2.432%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
SYS,u,u,0.13686,0.1359,0.1368,0.1358,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.780%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
SNT,u,u,0.02614,0.02597,0.026385,0.026029,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 1.597%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
RBN,u,u,0.1614,0.1607,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
GTC,u,u,0.0005104,0.0005056,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
REN,u,u,0.08505,0.08493,0.085048,0.084919,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.154%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
DERO,u,u,u,u,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
ORBS,u,u,0.029143,0.028805,0.029125,0.028925,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 1.110%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
GLR,u,u,u,u,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
MBOX,u,u,0.45789,0.45672,0.4583,0.4567,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.345%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
PEOPLE,u,u,0.019953,0.019934,0.019939,0.01993,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.115%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
XVS,u,u,5.3939,5.3755,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
ABBC,u,u,0.103039,0.102587,0.1022,0.1018,unavailable,unavailable,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 1.217%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
RAD,u,u,2.8399,2.8344,2.8508,2.8355,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.578%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
STEEM,u,u,0.2121,0.2101,0.2112,0.211,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.521%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
KWENTA,u,u,u,u,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
DENT,u,u,0.00090677,0.00090355,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
DAG,u,u,0.03586,0.03572,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
CFG,u,u,0.2058,0.2051,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
MED,u,u,0.015351,0.015235,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
XNO,u,u,u,u,0.000566,0.000556,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
IQ,u,u,u,u,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
CVC,u,u,0.0995,0.09939,0.0997,0.0993,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.311%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
ASD,u,u,0.0936,0.0927,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
SFM,u,u,0.0001454,0.0001453,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
ARDR,u,u,u,u,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
CHR,u,u,0.14632,0.14595,0.146323,0.146212,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.255%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
GAL,u,u,1.5997,1.5978,1.5977,1.5967,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.187%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
BLD,u,u,u,u,0.2071,0.2039,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
PROM,u,u,4.8845,4.8598,4.8949,4.875,4.9,4.851,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.722%,Ask:Ascendex/Bid:GateIo: 0.827%,Ask:HUOBI/Bid:Ascendex: 0.904%
ALICE,u,u,1.4638,1.4579,1.4602,1.4597,1.468,1.4499,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.280%,Ask:GateIo/Bid:Ascendex: 0.958%,Ask:HUOBI/Bid:Ascendex: 0.710%
CQT,u,u,0.1476,0.1468,u,u,0.1779,0.1759,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,Ask:Ascendex/Bid:GateIo: 21.18%,HUOBI/Ascendex: unavailable
WCFG,u,u,u,u,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
TOMO,u,u,0.969,0.9668,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
WIN,u,u,0.00008154,0.00008131,8.157e-05,8.15e-05,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.319%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
NMR,u,u,15.5587,15.5149,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
STIK,u,u,1.59655,1.56411,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
POND,u,u,0.0094947,0.0094444,0.009453,0.009434,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.643%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
NYM,u,u,0.20917,0.2068,0.2083,0.208,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.725%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
NEST,u,u,0.015412,0.015088,0.015246,0.015244,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 1.102%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
DKA,u,u,0.03347,0.03317,0.033752,0.033231,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 1.754%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
CORE,1.19,1.189,1.1905,1.1886,1.18957,1.1894,u,u,Ask:GateIo/Bid:MEXC: 0.126%,Ask:MEXC/Bid:HUOBI: 0.050%,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.092%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
KEEP,u,u,unavailable,unavailable,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
VTHO,u,u,0.0013393,0.0013322,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
BNT,0.4641,0.4639,u,u,0.4653,0.4649,u,u,MEXC/GateIo: unavailable,Ask:HUOBI/Bid:MEXC: 0.301%,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
KUJI,u,u,u,u,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
MOB,u,u,0.8418,0.841,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
PYR,u,u,3.2236,3.217,3.225,3.2176,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.248%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
UOS,u,u,0.2409,0.2401,0.2408,0.24,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.375%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
AVINOC,u,u,u,u,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
MDX,unavailable,unavailable,0.07533,0.07517,0.0752,0.0751,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.306%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
WRX,u,u,0.1494,0.1478,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
VGX,0.1902,0.1899,0.19064,0.19026,u,u,u,u,Ask:GateIo/Bid:MEXC: 0.389%,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
HEZ,u,u,u,u,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
DOLA,u,u,u,u,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
PHA,u,u,0.1361,0.1357,0.135829,0.135775,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.239%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
STRAX,u,u,0.5179,0.5167,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
POWR,u,u,0.1724,0.1712,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
MTL,1.2116,1.2115,1.21539,1.21202,1.2125,1.2086,u,u,Ask:GateIo/Bid:MEXC: 0.321%,Ask:MEXC/Bid:HUOBI: 0.248%,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.561%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
CEEK,u,u,0.07074,0.07068,0.0709,0.0706,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.311%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
DUSK,0.15766,0.15765,0.1577,0.1575,0.158,0.1579,u,u,Ask:MEXC/Bid:GateIo: 0.101%,Ask:HUOBI/Bid:MEXC: 0.222%,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.317%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
NKN,u,u,0.10596,0.10574,0.105991,0.105918,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 0.237%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
HUNT,u,u,u,u,0.3702,0.3633,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
MBX,u,u,1.1823,1.1791,1.1945,1.1834,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,Ask:HUOBI/Bid:GateIo: 1.306%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
BOBA,0.1815,0.1812,0.18242,0.18166,0.1822,0.1794,u,u,Ask:GateIo/Bid:MEXC: 0.673%,Ask:MEXC/Bid:HUOBI: 1.170%,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 1.683%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
BFC,u,u,0.05755,0.05695,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
QKC,u,u,0.01048,0.010402,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
REQ,0.09225,0.0922,0.09229,0.09223,0.0925,0.0916,u,u,Ask:GateIo/Bid:MEXC: 0.097%,Ask:MEXC/Bid:HUOBI: 0.709%,MEXC/Ascendex: unavailable,Ask:GateIo/Bid:HUOBI: 0.753%,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
CWEB,u,u,0.026329,0.026291,u,u,u,u,MEXC/GateIo: unavailable,MEXC/HUOBI: unavailable,MEXC/Ascendex: unavailable,GateIo/HUOBI: unavailable,GateIo/Ascendex: unavailable,HUOBI/Ascendex: unavailable
